event_id,user_id,session_id,timestamp,key_index,hold_time_ms,flight_time_ms,typing_speed_wpm,key_pressure,is_backspace,is_pause,digraph_time_ms,trigraph_time_ms,label
40542,8,S008G016,2026-01-17T16:49:14.335000,61,101.05,134.39,45.3,0.5566,0,0,114.38,276.86,genuine
40543,8,S008G016,2026-01-17T16:49:12.462000,62,115.68,86.13,45.7,0.6768,0,0,128.64,182.52,genuine
40544,8,S008G016,2026-01-17T16:49:14.364000,63,122.04,106.02,52.3,0.546,0,0,149.95,218.81,genuine
40545,8,S008G016,2026-01-17T16:49:12.096000,64,85.08,104.09,38.4,0.4142,0,0,164.64,246.07,genuine
40546,8,S008G016,2026-01-17T16:49:14.885000,65,74.78,154.6,40.9,0.5449,0,0,151.63,288.85,genuine
40547,8,S008G016,2026-01-17T16:49:15.576000,66,94.99,141.28,37.4,0.481,0,0,164.39,195.26,genuine
40548,8,S008G016,2026-01-17T16:49:14.003000,67,98.02,111.23,43.5,0.5879,0,0,146.43,179.05,genuine
40549,8,S008G016,2026-01-17T16:49:12.172000,68,93.83,85.65,47.7,0.5628,0,0,143.56,250.28,genuine
40550,8,S008G016,2026-01-17T16:49:13.593000,69,84.07,113.7,50.8,0.4864,0,0,159.19,215.73,genuine
40551,8,S008G016,2026-01-17T16:49:21.910000,70,112.91,200.09,47.9,0.5906,0,0,102.24,227.34,genuine
40552,8,S008G016,2026-01-17T16:49:14.910000,71,88.38,121.78,41.4,0.5609,0,0,102.02,223.38,genuine
40553,8,S008G016,2026-01-17T16:49:14.976000,72,101.04,107.76,51.6,0.5425,0,1,155.66,173.5,genuine
40554,8,S008G016,2026-01-17T16:49:10.658000,73,105.11,41.45,39.1,0.6823,0,0,92.01,222.43,genuine
40555,8,S008G016,2026-01-17T16:49:10.360000,74,87.08,53.47,45.8,0.5406,0,0,127.17,161.43,genuine
40556,8,S008G016,2026-01-17T16:49:09.075000,75,72.88,48.63,37.1,0.4967,0,0,132.09,188.03,genuine
40557,8,S008G016,2026-01-17T16:49:21.432000,76,108.34,174.61,60.1,0.5376,0,0,146.56,199.06,genuine
40558,8,S008G016,2026-01-17T16:49:11.627000,77,98.08,53.16,49.4,0.4703,0,0,136.01,198.32,genuine
40559,8,S008G016,2026-01-17T16:49:15.678000,78,92.27,108.82,51.9,0.657,0,0,107.57,134.08,genuine
40560,8,S008G016,2026-01-17T16:49:12.956000,79,88.97,75.49,49.8,0.5766,0,0,134.21,184.05,genuine
40561,8,S008G017,2026-03-12T11:54:00,0,114.06,155.93,52.9,0.5993,0,1,104.77,215.31,genuine
40562,8,S008G017,2026-03-12T11:54:00.191000,1,83.32,108.33,46.0,0.5743,0,0,135.66,198.62,genuine
40563,8,S008G017,2026-03-12T11:54:00.276000,2,70.14,68.34,33.4,0.5722,0,1,145.63,229.55,genuine
40564,8,S008G017,2026-03-12T11:54:00.534000,3,93.24,85.6,56.4,0.552,0,0,103.73,270.48,genuine
40565,8,S008G017,2026-03-12T11:54:01.056000,4,100.53,164.31,47.0,0.5228,0,0,157.34,219.93,genuine
40566,8,S008G017,2026-03-12T11:54:00.720000,5,79.41,65.56,41.3,0.6103,0,0,110.85,186.93,genuine
40567,8,S008G017,2026-03-12T11:54:00.990000,6,80.31,85.26,40.6,0.4955,0,0,155.91,187.34,genuine
40568,8,S008G017,2026-03-12T11:54:02.037000,7,118.85,172.19,41.7,0.6177,0,0,142.39,165.12,genuine
40569,8,S008G017,2026-03-12T11:54:01.832000,8,96.87,132.48,37.7,0.6526,0,0,112.06,174.82,genuine
40570,8,S008G017,2026-03-12T11:54:02.322000,9,115.59,142.48,51.0,0.5025,0,0,116.52,196.53,genuine
40571,8,S008G017,2026-03-12T11:54:02.500000,10,92.16,158.45,42.8,0.5716,0,0,153.21,211.56,genuine
40572,8,S008G017,2026-03-12T11:54:01.826000,11,99.69,66.51,48.7,0.5434,0,0,113.05,185.76,genuine
40573,8,S008G017,2026-03-12T11:54:02.628000,12,77.99,141.34,41.2,0.6271,0,0,121.71,173.85,genuine
40574,8,S008G017,2026-03-12T11:54:02.548000,13,90.15,105.89,48.0,0.4272,0,0,164.35,246.45,genuine
40575,8,S008G017,2026-03-12T11:54:02.674000,14,95.41,95.79,29.1,0.5924,0,0,109.91,208.55,genuine
40576,8,S008G017,2026-03-12T11:54:02.745000,15,77.56,106.0,44.8,0.6142,0,0,138.71,182.55,genuine
40577,8,S008G017,2026-03-12T11:54:03.760000,16,82.69,152.8,41.8,0.4562,0,0,129.47,230.68,genuine
40578,8,S008G017,2026-03-12T11:54:04.029000,17,80.78,156.62,42.0,0.5721,0,0,154.55,181.9,genuine
40579,8,S008G017,2026-03-12T11:54:03.456000,18,89.9,102.35,44.9,0.5846,0,0,142.95,215.14,genuine
40580,8,S008G017,2026-03-12T11:54:03.249000,19,110.52,61.25,49.4,0.5504,0,0,92.29,215.28,genuine
40581,8,S008G017,2026-03-12T11:54:02.660000,20,97.53,35.66,43.5,0.6267,0,0,118.6,181.61,genuine
40582,8,S008G017,2026-03-12T11:54:04.914000,21,88.04,146.23,39.6,0.5277,0,0,133.9,181.58,genuine
40583,8,S008G017,2026-03-12T11:54:03.828000,22,77.13,97.27,36.6,0.4633,0,0,126.96,214.95,genuine
40584,8,S008G017,2026-03-12T11:54:03.565000,23,88.04,67.13,49.2,0.5567,0,0,98.61,181.77,genuine
40585,8,S008G017,2026-03-12T11:54:03.864000,24,83.16,78.63,41.8,0.4826,0,0,114.04,163.59,genuine
40586,8,S008G017,2026-03-12T11:54:03.175000,25,97.62,30,47.3,0.572,0,0,160.69,207.83,genuine
40587,8,S008G017,2026-03-12T11:54:04.446000,26,107.16,64.23,56.4,0.4896,0,0,129.46,204.29,genuine
40588,8,S008G017,2026-03-12T11:54:05.778000,27,98.63,116.01,41.0,0.5734,0,0,171.59,196.78,genuine
40589,8,S008G017,2026-03-12T11:54:05.404000,28,85.49,108.29,42.9,0.5908,0,0,168.48,257.25,genuine
40590,8,S008G017,2026-03-12T11:54:09.831000,29,127.45,211.92,48.1,0.5396,0,0,120.07,164.47,genuine
40591,8,S008G017,2026-03-12T11:54:05.670000,30,114.8,75.15,40.6,0.4755,0,0,105.81,169.06,genuine
40592,8,S008G017,2026-03-12T11:54:07.750000,31,95.39,155.26,54.0,0.5287,0,0,151.73,132.37,genuine
40593,8,S008G017,2026-03-12T11:54:07.648000,32,111.29,128.22,37.8,0.5488,0,0,103.99,185.19,genuine
40594,8,S008G017,2026-03-12T11:54:05.181000,33,77.82,79.5,39.6,0.5161,0,0,104.78,218.51,genuine
40595,8,S008G017,2026-03-12T11:54:05.576000,34,110.46,54.22,43.1,0.5105,0,0,139.13,243.99,genuine
40596,8,S008G017,2026-03-12T11:54:09.380000,35,103.91,164.6,45.6,0.4696,0,0,158.67,185.15,genuine
40597,8,S008G017,2026-03-12T11:54:11.556000,36,110.33,211.3,52.2,0.4809,0,1,140.53,227.38,genuine
40598,8,S008G017,2026-03-12T11:54:05.291000,37,85.48,57.91,46.3,0.4828,0,0,109.4,188.74,genuine
40599,8,S008G017,2026-03-12T11:54:06.574000,38,80.62,92.94,51.4,0.5887,0,0,135.03,201.88,genuine
40600,8,S008G017,2026-03-12T11:54:08.385000,39,107.09,108.27,50.9,0.6047,0,0,152.61,207.94,genuine
40601,8,S008G017,2026-03-12T11:54:09.920000,40,110.03,138.67,51.3,0.5631,0,0,125.35,179.24,genuine
40602,8,S008G017,2026-03-12T11:54:08.897000,41,106.81,111.19,61.0,0.4486,0,0,143.95,159.41,genuine
40603,8,S008G017,2026-03-12T11:54:09.114000,42,134.65,83.12,41.6,0.6407,0,0,134.32,213.92,genuine
40604,8,S008G017,2026-03-12T11:54:05.289000,43,74.9,48.73,50.9,0.4639,0,0,149.89,242.0,genuine
40605,8,S008G017,2026-03-12T11:54:09.944000,44,85.56,141.02,41.0,0.5081,0,0,121.65,250.88,genuine
40606,8,S008G017,2026-03-12T11:54:09.585000,45,108.02,105.74,33.8,0.5526,0,0,114.09,193.14,genuine
40607,8,S008G017,2026-03-12T11:54:09.476000,46,130.05,76.36,49.9,0.5335,0,0,131.36,189.37,genuine
40608,8,S008G017,2026-03-12T11:54:12.549000,47,121.8,145.93,48.5,0.5088,1,0,149.2,220.11,genuine
40609,8,S008G017,2026-03-12T11:54:07.872000,48,96.02,68.3,45.0,0.6802,0,0,130.44,179.41,genuine
40610,8,S008G017,2026-03-12T11:54:10.388000,49,93.1,119.58,41.3,0.5235,0,0,121.46,189.57,genuine
40611,8,S008G017,2026-03-12T11:54:08.200000,50,91.53,73.07,40.7,0.4244,0,0,131.9,231.49,genuine
40612,8,S008G017,2026-03-12T11:54:05.559000,51,66.83,42.47,54.7,0.5532,0,0,135.89,209.0,genuine
40613,8,S008G017,2026-03-12T11:54:17.160000,52,116.53,214.41,42.7,0.5554,0,0,121.72,211.01,genuine
40614,8,S008G017,2026-03-12T11:54:10.759000,53,71.65,131.58,44.9,0.6696,0,0,142.53,228.1,genuine
40615,8,S008G017,2026-03-12T11:54:10.962000,54,82.95,120.28,52.7,0.6007,0,0,114.31,220.59,genuine
40616,8,S008G017,2026-03-12T11:54:10.395000,55,103.85,85.6,41.6,0.5451,0,1,149.76,193.34,genuine
40617,8,S008G017,2026-03-12T11:54:10.024000,56,101.06,78.13,44.7,0.5904,0,0,127.9,202.68,genuine
40618,8,S008G017,2026-03-12T11:54:06.612000,57,86.57,30,50.7,0.5068,0,1,139.88,178.88,genuine
40619,8,S008G017,2026-03-12T11:54:12.412000,58,85.72,129.01,43.7,0.5291,0,0,129.89,224.0,genuine
40620,8,S008G017,2026-03-12T11:54:07.965000,59,86.1,49.1,52.8,0.6243,0,0,108.1,216.73,genuine
40621,8,S008G017,2026-03-12T11:54:09.660000,60,90.44,71.05,42.4,0.4485,0,0,139.13,195.99,genuine
40622,8,S008G017,2026-03-12T11:54:11.529000,61,91.96,97.9,45.8,0.6028,0,0,130.77,195.58,genuine
40623,8,S008G017,2026-03-12T11:54:15.066000,62,71.11,172.22,54.4,0.6137,0,0,147.12,199.05,genuine
40624,8,S008G017,2026-03-12T11:54:12.285000,63,90.52,105.43,49.6,0.4196,0,0,117.07,268.93,genuine
40625,8,S008G017,2026-03-12T11:54:17.280000,64,115.2,155.75,37.5,0.5912,0,0,116.78,241.36,genuine
40626,8,S008G017,2026-03-12T11:54:13.195000,65,95.17,108.79,47.9,0.545,0,0,129.85,198.61,genuine
40627,8,S008G017,2026-03-12T11:54:15.246000,66,87.19,144.31,55.1,0.5791,0,0,123.92,193.82,genuine
40628,8,S008G017,2026-03-12T11:54:15.812000,67,96.94,139.35,47.4,0.4925,0,0,149.44,198.89,genuine
40629,8,S008G017,2026-03-12T11:54:09.928000,68,85.29,61.26,53.9,0.5689,0,0,134.85,201.51,genuine
40630,8,S008G017,2026-03-12T11:54:14.007000,69,96.75,106.95,46.2,0.5634,0,0,160.66,227.86,genuine
40631,8,S008G017,2026-03-12T11:54:19.040000,70,89.58,182.88,27.5,0.603,0,0,107.51,164.18,genuine
40632,8,S008G017,2026-03-12T11:54:13.632000,71,97.72,94.63,47.2,0.6371,0,0,166.06,228.66,genuine
40633,8,S008G017,2026-03-12T11:54:15.192000,72,80.82,130.23,50.2,0.5262,0,1,159.33,184.94,genuine
40634,8,S008G017,2026-03-12T11:54:13.067000,73,79.5,100.27,44.5,0.5439,1,0,114.13,208.41,genuine
40635,8,S008G017,2026-03-12T11:54:14.874000,74,79.87,122.11,63.2,0.5466,0,0,142.11,228.0,genuine
40636,8,S008G017,2026-03-12T11:54:12.375000,75,77.24,88.5,48.4,0.615,0,1,124.11,209.25,genuine
40637,8,S008G017,2026-03-12T11:54:16.492000,76,97.33,120.56,49.4,0.5306,0,0,132.21,210.29,genuine
40638,8,S008G017,2026-03-12T11:54:14.553000,77,74.53,115.27,41.6,0.5701,0,1,162.81,258.53,genuine
40639,8,S008G017,2026-03-12T11:54:15.522000,78,98.09,101.38,28.7,0.5235,0,0,143.77,197.09,genuine
40640,8,S008G017,2026-03-12T11:54:17.854000,79,103.17,123.03,53.4,0.5995,0,0,153.15,202.42,genuine
40641,8,S008G018,2026-01-06T22:30:00,0,105.16,103.76,42.3,0.5961,0,0,107.0,167.44,genuine
40642,8,S008G018,2026-01-06T22:30:00.122000,1,92.38,30,54.8,0.5143,0,0,128.76,218.4,genuine
40643,8,S008G018,2026-01-06T22:30:00.460000,2,95.63,134.82,52.1,0.6277,0,0,106.85,209.19,genuine
40644,8,S008G018,2026-01-06T22:30:00.588000,3,95.1,101.21,47.8,0.5651,0,0,136.59,144.02,genuine
40645,8,S008G018,2026-01-06T22:30:01.016000,4,103.84,151.01,50.5,0.5486,0,0,86.29,232.37,genuine
40646,8,S008G018,2026-01-06T22:30:00.990000,5,98.4,100.47,49.5,0.5349,0,0,122.82,152.33,genuine
40647,8,S008G018,2026-01-06T22:30:00.978000,6,101.3,61.85,51.7,0.497,0,0,124.33,193.52,genuine
40648,8,S008G018,2026-01-06T22:30:01.750000,7,115.02,135.83,58.0,0.5645,0,0,120.5,164.98,genuine
40649,8,S008G018,2026-01-06T22:30:01.416000,8,75.34,102.47,54.9,0.4512,0,0,129.2,192.35,genuine
40650,8,S008G018,2026-01-06T22:30:01.539000,9,89.46,82.45,39.7,0.5283,0,0,118.59,181.63,genuine
40651,8,S008G018,2026-01-06T22:30:02.300000,10,97.02,133.29,50.1,0.5659,0,0,148.3,166.49,genuine
40652,8,S008G018,2026-01-06T22:30:02.442000,11,103.57,118.83,46.5,0.5712,0,0,135.04,219.21,genuine
40653,8,S008G018,2026-01-06T22:30:02.700000,12,80.08,145.02,57.9,0.568,0,0,119.97,221.17,genuine
40654,8,S008G018,2026-01-06T22:30:03.484000,13,95.75,172.4,38.8,0.4315,0,0,139.94,173.95,genuine
40655,8,S008G018,2026-01-06T22:30:01.512000,14,78.95,30,45.2,0.5205,0,0,144.6,116.21,genuine
40656,8,S008G018,2026-01-06T22:30:03.600000,15,118.56,122.29,35.5,0.6566,0,0,117.38,248.86,genuine
40657,8,S008G018,2026-01-06T22:30:03.344000,16,85.48,123.53,33.2,0.4976,0,0,138.7,241.29,genuine
40658,8,S008G018,2026-01-06T22:30:04.539000,17,100.01,167.82,44.2,0.595,0,1,145.61,259.1,genuine
40659,8,S008G018,2026-01-06T22:30:03.294000,18,95.51,88.28,38.8,0.489,0,0,120.38,193.52,genuine
40660,8,S008G018,2026-01-06T22:30:04.408000,19,91.64,140.41,45.6,0.4474,0,0,90.15,255.47,genuine
40661,8,S008G018,2026-01-06T22:30:03.060000,20,97.38,56.46,35.2,0.5404,0,0,136.98,187.4,genuine
40662,8,S008G018,2026-01-06T22:30:03.864000,21,74.65,109.94,39.6,0.5376,0,0,142.55,214.04,genuine
40663,8,S008G018,2026-01-06T22:30:05.236000,22,85.89,152.78,39.5,0.597,0,0,107.06,199.96,genuine
40664,8,S008G018,2026-01-06T22:30:04.784000,23,98.31,110.04,46.0,0.5467,0,0,118.81,156.16,genuine
40665,8,S008G018,2026-01-06T22:30:05.112000,24,109.74,103.79,48.5,0.4808,0,0,129.84,236.7,genuine
40666,8,S008G018,2026-01-06T22:30:03.375000,25,92.86,43.01,49.1,0.6195,0,0,147.35,227.6,genuine
40667,8,S008G018,2026-01-06T22:30:03.640000,26,78.22,61.97,49.8,0.5463,0,0,132.17,247.49,genuine
40668,8,S008G018,2026-01-06T22:30:06.426000,27,69.77,169.07,50.1,0.539,0,0,161.4,213.75,genuine
40669,8,S008G018,2026-01-06T22:30:04.452000,28,84.82,74.36,36.9,0.7117,0,0,123.54,262.96,genuine
40670,8,S008G018,2026-01-06T22:30:02.755000,29,65.03,30,47.3,0.5609,0,0,143.42,195.69,genuine
40671,8,S008G018,2026-01-06T22:30:04.200000,30,89.14,51.69,40.0,0.5813,0,0,123.81,199.57,genuine
40672,8,S008G018,2026-01-06T22:30:06.200000,31,91.14,109.6,39.7,0.5004,0,0,150.53,196.96,genuine
40673,8,S008G018,2026-01-06T22:30:03.456000,32,78.69,30,44.1,0.5959,0,0,156.14,173.56,genuine
40674,8,S008G018,2026-01-06T22:30:07.524000,33,76.22,151.84,46.2,0.5597,0,1,130.2,188.37,genuine
40675,8,S008G018,2026-01-06T22:30:07.888000,34,90.34,141.81,41.3,0.5281,0,0,115.51,184.09,genuine
40676,8,S008G018,2026-01-06T22:30:07.105000,35,113.08,90.84,66.2,0.485,0,0,96.41,152.53,genuine
40677,8,S008G018,2026-01-06T22:30:05.976000,36,62.08,103.93,46.1,0.6338,0,0,93.62,195.54,genuine
40678,8,S008G018,2026-01-06T22:30:08.214000,37,84.31,138.62,49.2,0.5776,0,0,135.52,232.49,genuine
40679,8,S008G018,2026-01-06T22:30:07.866000,38,99.98,107.1,59.7,0.6001,0,0,112.36,167.7,genuine
40680,8,S008G018,2026-01-06T22:30:05.889000,39,90.71,60.54,37.3,0.5896,0,0,143.56,164.97,genuine
40681,8,S008G018,2026-01-06T22:30:08.840000,40,89.59,131.55,37.1,0.6354,0,0,94.75,247.9,genuine
40682,8,S008G018,2026-01-06T22:30:10.947000,41,104.22,162.94,40.7,0.6074,0,0,129.17,169.0,genuine
40683,8,S008G018,2026-01-06T22:30:09.954000,42,98.49,139.03,40.2,0.5063,0,0,195.22,217.48,genuine
40684,8,S008G018,2026-01-06T22:30:09.675000,43,91.56,134.32,60.9,0.4772,0,0,136.87,193.87,genuine
40685,8,S008G018,2026-01-06T22:30:10.428000,44,87.79,149.52,38.6,0.5453,0,0,134.81,241.31,genuine
40686,8,S008G018,2026-01-06T22:30:05.400000,45,90.22,30,47.1,0.4543,0,0,112.11,160.76,genuine
40687,8,S008G018,2026-01-06T22:30:10.948000,46,99.17,138.87,49.5,0.5193,0,0,150.66,201.06,genuine
40688,8,S008G018,2026-01-06T22:30:09.024000,47,100.43,91.82,57.3,0.4687,0,1,136.17,165.91,genuine
40689,8,S008G018,2026-01-06T22:30:09.456000,48,94.04,103.21,46.0,0.411,0,0,139.42,163.55,genuine
40690,8,S008G018,2026-01-06T22:30:11.515000,49,114.64,121.13,43.3,0.4089,0,0,144.71,189.7,genuine
40691,8,S008G018,2026-01-06T22:30:12.200000,50,62.78,182.2,36.4,0.5059,0,0,148.21,173.35,genuine
40692,8,S008G018,2026-01-06T22:30:10.965000,51,104.72,110.47,42.6,0.54,0,0,134.81,160.88,genuine
40693,8,S008G018,2026-01-06T22:30:12.012000,52,109.43,121.73,46.6,0.5251,1,0,120.82,219.4,genuine
40694,8,S008G018,2026-01-06T22:30:11.819000,53,108.19,115.59,48.3,0.4811,0,0,134.0,215.65,genuine
40695,8,S008G018,2026-01-06T22:30:10.530000,54,98.54,96.99,40.2,0.5552,0,1,109.63,236.18,genuine
40696,8,S008G018,2026-01-06T22:30:15.510000,55,84.22,198.56,44.6,0.4939,0,1,150.01,263.92,genuine
40697,8,S008G018,2026-01-06T22:30:06.384000,56,83.33,31.15,41.2,0.6347,1,0,121.46,256.65,genuine
40698,8,S008G018,2026-01-06T22:30:12.141000,57,105.24,108.7,43.2,0.5648,0,0,108.6,197.69,genuine
40699,8,S008G018,2026-01-06T22:30:15.544000,58,114.5,154.12,47.4,0.5832,0,0,120.31,229.92,genuine
40700,8,S008G018,2026-01-06T22:30:07.847000,59,83.53,49.63,42.7,0.604,0,0,126.53,261.93,genuine
40701,8,S008G018,2026-01-06T22:30:12.960000,60,90.81,125.8,33.1,0.5305,0,1,139.64,189.55,genuine
40702,8,S008G018,2026-01-06T22:30:13.359000,61,112.67,107.01,41.3,0.5492,0,0,134.78,230.99,genuine
40703,8,S008G018,2026-01-06T22:30:10.912000,62,94.34,81.77,42.4,0.6015,0,0,123.39,161.41,genuine
40704,8,S008G018,2026-01-06T22:30:16.569000,63,86.04,177.48,38.0,0.4966,0,0,140.97,216.45,genuine
40705,8,S008G018,2026-01-06T22:30:10.112000,64,97.86,60.27,40.5,0.411,0,0,95.27,176.79,genuine
40706,8,S008G018,2026-01-06T22:30:15.015000,65,93.26,138.34,43.7,0.4696,0,1,122.15,247.97,genuine
40707,8,S008G018,2026-01-06T22:30:10.296000,66,77.42,78.96,48.7,0.4454,0,0,139.67,162.57,genuine
40708,8,S008G018,2026-01-06T22:30:11.055000,67,102.67,63.26,39.1,0.5784,0,0,137.61,159.89,genuine
40709,8,S008G018,2026-01-06T22:30:08.840000,68,88.66,41.57,38.0,0.4922,0,0,128.84,223.13,genuine
40710,8,S008G018,2026-01-06T22:30:12.696000,69,88.89,95.3,57.7,0.5827,0,1,138.02,196.31,genuine
40711,8,S008G018,2026-01-06T22:30:19.950000,70,112.76,173.13,42.4,0.5352,0,0,120.15,155.39,genuine
40712,8,S008G018,2026-01-06T22:30:17.892000,71,98.55,153.83,46.7,0.5574,0,0,139.29,189.02,genuine
40713,8,S008G018,2026-01-06T22:30:17.568000,72,86.94,157.28,38.7,0.5289,0,0,130.72,187.04,genuine
40714,8,S008G018,2026-01-06T22:30:12.629000,73,101.05,72.12,41.5,0.5126,0,0,89.04,208.78,genuine
40715,8,S008G018,2026-01-06T22:30:09.990000,74,75.83,59.33,40.8,0.5271,1,0,107.21,222.06,genuine
40716,8,S008G018,2026-01-06T22:30:14.925000,75,122.49,76.58,39.7,0.5349,0,0,146.41,197.28,genuine
40717,8,S008G018,2026-01-06T22:30:13.604000,76,88.07,91.73,44.7,0.504,0,0,137.94,219.74,genuine
40718,8,S008G018,2026-01-06T22:30:16.709000,77,93.35,124.5,52.3,0.4673,0,0,110.73,163.08,genuine
40719,8,S008G018,2026-01-06T22:30:10.374000,78,68.97,64.32,43.7,0.5231,0,0,90.82,200.6,genuine
40720,8,S008G018,2026-01-06T22:30:19.987000,79,125.0,128.03,44.7,0.6029,0,0,149.34,158.01,genuine
40721,8,S008G019,2026-02-03T10:06:00,0,85.62,41.8,50.9,0.5879,0,0,94.88,219.65,genuine
40722,8,S008G019,2026-02-03T10:06:00.190000,1,107.82,82.3,46.7,0.492,0,0,117.69,211.75,genuine
40723,8,S008G019,2026-02-03T10:06:00.316000,2,73.34,84.69,43.4,0.5713,0,0,135.04,160.69,genuine
40724,8,S008G019,2026-02-03T10:06:00.498000,3,96.38,69.65,44.6,0.5535,0,0,139.85,229.79,genuine
40725,8,S008G019,2026-02-03T10:06:00.596000,4,119.97,30,51.7,0.5974,0,0,105.16,182.97,genuine
40726,8,S008G019,2026-02-03T10:06:01.195000,5,96.58,142.44,41.0,0.5611,0,0,133.52,194.5,genuine
40727,8,S008G019,2026-02-03T10:06:01.254000,6,111.78,98.0,51.4,0.3435,0,1,132.5,194.9,genuine
40728,8,S008G019,2026-02-03T10:06:01.421000,7,100.37,102.79,39.3,0.5982,0,0,147.65,165.42,genuine
40729,8,S008G019,2026-02-03T10:06:01.512000,8,119.18,70.07,53.1,0.5863,0,0,120.08,180.29,genuine
40730,8,S008G019,2026-02-03T10:06:01.845000,9,106.25,99.63,46.1,0.4925,0,0,140.06,196.18,genuine
40731,8,S008G019,2026-02-03T10:06:02.170000,10,83.19,133.83,51.2,0.5755,0,0,125.1,208.54,genuine
40732,8,S008G019,2026-02-03T10:06:02.530000,11,107.96,122.83,54.4,0.5081,0,0,153.03,161.58,genuine
40733,8,S008G019,2026-02-03T10:06:02.124000,12,95.17,82.53,40.9,0.6167,0,0,149.08,203.47,genuine
40734,8,S008G019,2026-02-03T10:06:03.055000,13,81.29,154.04,37.7,0.4882,0,0,141.54,169.83,genuine
40735,8,S008G019,2026-02-03T10:06:02.240000,14,94.09,66.85,41.2,0.597,0,1,131.54,203.17,genuine
40736,8,S008G019,2026-02-03T10:06:03.285000,15,78.35,141.19,54.0,0.5452,0,0,160.38,158.84,genuine
40737,8,S008G019,2026-02-03T10:06:03.344000,16,105.05,104.71,43.2,0.5549,0,0,90.97,231.02,genuine
40738,8,S008G019,2026-02-03T10:06:03.060000,17,93.82,86.64,54.2,0.4483,0,0,119.58,207.25,genuine
40739,8,S008G019,2026-02-03T10:06:02.790000,18,92.85,62.18,50.5,0.3268,0,0,118.83,168.14,genuine
40740,8,S008G019,2026-02-03T10:06:03.629000,19,84.99,106.04,31.4,0.5087,0,0,132.22,210.79,genuine
40741,8,S008G019,2026-02-03T10:06:03.780000,20,66.24,123.42,50.7,0.3617,0,0,122.66,206.51,genuine
40742,8,S008G019,2026-02-03T10:06:02.583000,21,93.56,30,39.7,0.5438,0,0,155.46,148.89,genuine
40743,8,S008G019,2026-02-03T10:06:05.896000,22,101.59,167.03,53.6,0.5917,0,0,158.41,160.16,genuine
40744,8,S008G019,2026-02-03T10:06:02.668000,23,67.52,49.37,33.8,0.5196,0,0,113.3,197.69,genuine
40745,8,S008G019,2026-02-03T10:06:04.488000,24,85.67,101.85,48.3,0.5824,0,0,154.35,225.3,genuine
40746,8,S008G019,2026-02-03T10:06:04.800000,25,110.23,81.82,40.2,0.5544,0,0,140.79,205.69,genuine
40747,8,S008G019,2026-02-03T10:06:07.306000,26,103.06,177.99,50.6,0.5488,0,1,170.21,135.35,genuine
40748,8,S008G019,2026-02-03T10:06:09.396000,27,107.84,240.94,48.0,0.5501,0,0,128.66,220.86,genuine
40749,8,S008G019,2026-02-03T10:06:06.272000,28,70.47,153.56,41.0,0.5514,0,0,94.97,138.0,genuine
40750,8,S008G019,2026-02-03T10:06:03.857000,29,93.41,39.87,58.7,0.6256,0,0,166.52,123.06,genuine
40751,8,S008G019,2026-02-03T10:06:07.140000,30,74.23,164.37,47.1,0.5629,0,1,141.73,195.0,genuine
40752,8,S008G019,2026-02-03T10:06:03.875000,31,85.75,40.1,44.0,0.5122,0,0,139.76,238.24,genuine
40753,8,S008G019,2026-02-03T10:06:05.920000,32,88.01,97.08,45.7,0.5977,0,0,131.65,189.91,genuine
40754,8,S008G019,2026-02-03T10:06:06.930000,33,103.82,107.13,44.8,0.5648,0,0,150.21,255.98,genuine
40755,8,S008G019,2026-02-03T10:06:08.194000,34,117.76,124.02,35.5,0.6281,0,0,185.08,245.1,genuine
40756,8,S008G019,2026-02-03T10:06:05.600000,35,96.47,63.9,50.0,0.5538,0,0,152.73,232.29,genuine
40757,8,S008G019,2026-02-03T10:06:06.192000,36,80.1,92.55,46.5,0.4611,0,0,99.96,181.99,genuine
40758,8,S008G019,2026-02-03T10:06:07.585000,37,113.21,92.62,52.3,0.579,0,0,141.52,244.06,genuine
40759,8,S008G019,2026-02-03T10:06:07.904000,38,107.09,101.73,53.3,0.5007,0,0,129.36,237.38,genuine
40760,8,S008G019,2026-02-03T10:06:07.488000,39,89.17,103.49,47.2,0.6193,0,0,143.75,214.76,genuine
40761,8,S008G019,2026-02-03T10:06:05.280000,40,77.44,55.29,37.7,0.5745,0,0,138.83,189.26,genuine
40762,8,S008G019,2026-02-03T10:06:07.093000,41,84.64,88.94,44.8,0.5123,0,1,131.23,269.72,genuine
40763,8,S008G019,2026-02-03T10:06:05.376000,42,80.42,48.55,42.4,0.651,0,0,90.82,206.33,genuine
40764,8,S008G019,2026-02-03T10:06:06.450000,43,74.92,76.02,51.0,0.5423,0,0,101.64,248.25,genuine
40765,8,S008G019,2026-02-03T10:06:06.380000,44,64.3,81.1,38.1,0.5559,0,0,126.9,162.8,genuine
40766,8,S008G019,2026-02-03T10:06:11.385000,45,107.74,145.6,50.7,0.5109,0,0,121.47,185.22,genuine
40767,8,S008G019,2026-02-03T10:06:09.982000,46,95.71,122.15,44.0,0.5524,0,0,130.83,215.03,genuine
40768,8,S008G019,2026-02-03T10:06:07.990000,47,109.61,60.56,50.9,0.5599,0,0,128.36,176.67,genuine
40769,8,S008G019,2026-02-03T10:06:10.128000,48,85.47,125.59,46.7,0.5379,0,0,131.85,211.21,genuine
