session_id,user_id,label,keystroke_count,mouse_event_count,session_duration_sec,avg_hold_time_ms,std_hold_time_ms,avg_flight_time_ms,std_flight_time_ms,typing_speed_wpm,avg_pressure,error_rate,avg_digraph_ms,avg_trigraph_ms,avg_mouse_velocity,avg_mouse_accel,avg_curvature,avg_jitter,avg_click_duration_ms,rhythm_consistency,data_familiarity_score,risk_score,authenticity_score
S007G004,7,genuine,80,120,187.3,160.16,22.94,124.23,35.79,73.9,0.6493,0.0302,206.59,243.74,460.88,560.02,0.1288,4.38,105.05,0.8961,0.9926,0.1198,0.7739
S007G005,7,genuine,80,120,221.1,173.57,22.94,188.94,35.79,47.8,0.5039,0.0239,201.45,237.19,530.43,911.93,0.1344,4.138,80.26,0.7567,0.9768,0.1394,0.8376
S007G006,7,genuine,80,120,358.0,131.75,22.94,95.43,35.79,56.2,0.6832,0.009,193.59,246.97,522.35,612.88,0.158,3.916,65.75,0.9006,0.8866,0.1982,0.847
S007G007,7,genuine,80,120,283.7,168.04,22.94,140.56,35.79,60.1,0.6774,0.0239,207.36,232.11,477.17,1002.84,0.0635,4.32,101.09,0.8473,0.9111,0.2229,0.9053
S007G008,7,genuine,80,120,283.4,155.72,22.94,70.03,35.79,45.7,0.6696,0.0305,200.92,235.01,666.13,573.12,0.1312,4.321,82.94,0.6445,0.8335,0.0994,0.9008
S007G009,7,genuine,80,120,333.6,146.27,22.94,162.96,35.79,57.0,0.5115,0.0283,192.79,256.03,303.99,653.86,0.1768,4.697,87.78,0.878,0.9769,0.0641,0.8558
S007G010,7,genuine,80,120,238.2,147.75,22.94,71.65,35.79,59.2,0.4016,0.0318,207.64,263.49,425.23,686.55,0.1311,4.442,99.1,0.8856,1,0.2004,0.7674
S007G011,7,genuine,80,120,267.2,120.66,22.94,54.87,35.79,38.6,0.658,0.0249,182.52,275.34,372.38,1048.42,0.0966,3.972,69.9,0.8601,0.6804,0.2942,0.8798
S007G012,7,genuine,80,120,255.0,115.33,22.94,82.66,35.79,62.8,0.8639,0.0496,193.06,244.41,616.15,866.52,0.127,4.631,91.16,1,0.7961,0.2191,0.9213
S007G013,7,genuine,80,120,252.8,162.83,22.94,49.3,35.79,45.4,0.5396,0.0276,200.12,240.57,529.57,788.29,0.1563,3.961,87.81,0.8006,0.9198,0.2622,0.869
S007G014,7,genuine,80,120,243.5,142.3,22.94,134.12,35.79,59.9,0.6037,0.0217,178.61,236.32,484.51,843.01,0.1269,4.082,83.61,0.7199,1,0.2653,0.9845
S007G015,7,genuine,80,120,287.3,113.18,22.94,94.28,35.79,49.7,0.775,0.0393,212.87,217.32,496.17,665.18,0.1074,4.608,120.33,0.7527,0.7891,0.0418,0.921
S007G016,7,genuine,80,120,295.4,149.97,22.94,96.19,35.79,43.5,0.6904,0.0219,213.82,276.71,455.03,492.84,0.1632,4.677,82.92,0.782,0.8949,0.0825,0.97
S007G017,7,genuine,80,120,355.4,148.71,22.94,131.49,35.79,52.5,0.5288,0.0329,217.07,257.7,379.22,589.72,0.1671,4.448,93.74,0.8574,0.817,0.0715,0.8458
S007G018,7,genuine,80,120,236.4,137.36,22.94,185.33,35.79,60.0,0.6247,0.0373,208.51,221.61,489.78,762.87,0.1461,3.918,117.25,0.8126,0.8131,0.1055,0.7694
S007G019,7,genuine,80,120,271.8,130.02,22.94,45.83,35.79,63.6,0.8272,0.0228,216.41,237.98,569.85,171.24,0.0927,3.819,89.84,0.8629,0.9931,0.1839,0.8517
S007G020,7,genuine,80,120,390.9,148.5,22.94,117.89,35.79,35.5,0.6204,0.0424,200.66,230.66,415.86,659.19,0.1349,4.576,113.85,0.9047,0.866,0.2004,0.9925
S007G021,7,genuine,80,120,306.0,114.18,22.94,129.19,35.79,56.3,0.5901,0.055,197.38,238.96,457.79,679.86,0.0969,4.019,76.71,0.8493,0.7867,0.0155,0.8014
S007G022,7,genuine,80,120,318.9,162.02,22.94,178.57,35.79,61.6,0.6866,0.0478,188.65,257.1,524.67,206.23,0.1689,3.874,95.32,0.891,0.822,0.0588,0.8563
S007G023,7,genuine,80,120,301.4,146.67,22.94,74.26,35.79,56.5,0.7711,0.0259,185.64,268.57,701.85,655.17,0.1158,3.97,95.15,0.6085,0.9977,0.1529,0.9592
S007G024,7,genuine,80,120,281.7,108.8,22.94,191.7,35.79,65.6,0.5695,0.0478,204.68,242.26,504.84,741.94,0.1076,4.929,95.36,0.9164,0.7786,0.1688,0.968
S007G025,7,genuine,80,120,275.0,171.83,22.94,68.55,35.79,70.1,1,0.0282,174.38,271.42,416.8,424.57,0.167,3.729,94.94,0.8127,0.8658,0.1708,0.8827
S007G026,7,genuine,80,120,380.6,155.77,22.94,107.74,35.79,52.6,0.6957,0.0362,220.21,246.05,409.41,698.3,0.152,4.807,112.89,0.9437,0.8982,0.141,0.9522
S007G027,7,genuine,80,120,456.9,121.62,22.94,99.7,35.79,58.9,0.5355,0.0119,189.37,243.62,486.87,712.47,0.0783,4.096,83.56,0.9202,1,0.2084,0.7826
S007G028,7,genuine,80,120,334.5,143.23,22.94,99.74,35.79,57.6,0.8727,0.0066,190.35,271.99,339.51,700.55,0.1354,3.671,87.74,0.8184,0.7551,0.1394,0.8414
S007G029,7,genuine,80,120,241.6,156.53,22.94,67.71,35.79,56.5,0.7141,0.0245,187.45,238.03,454.02,565.22,0.1444,3.546,85.28,0.8628,0.9182,0.1321,0.9398
S007G030,7,genuine,80,120,295.7,150.11,22.94,91.24,35.79,53.9,0.6116,0.0193,204.39,256.3,477.51,700.08,0.1118,4.0,94.33,0.7385,0.9303,0.0544,0.8703
S007G031,7,genuine,80,120,235.8,114.22,22.94,100.29,35.79,51.0,0.7284,0.031,166.12,230.68,439.3,906.24,0.1532,3.688,108.22,0.8918,0.7804,0.2433,0.8847
S007G032,7,genuine,80,120,377.7,143.5,22.94,167.42,35.79,49.5,0.5457,0.0296,198.79,228.49,507.75,689.6,0.1383,3.134,86.96,0.7956,0.852,0.1321,0.8828
S007G033,7,genuine,80,120,358.6,139.28,22.94,83.33,35.79,50.8,0.9799,0.0424,199.96,244.86,472.29,871.16,0.1079,4.519,104.54,0.6548,1,0.2333,0.8808
S007G034,7,genuine,80,120,229.5,93.83,22.94,148.08,35.79,43.8,0.4961,0.0323,179.53,248.49,298.31,588.28,0.1279,4.434,105.12,0.6873,1,0.3205,0.9708
S007G035,7,genuine,80,120,350.0,157.1,22.94,136.11,35.79,52.4,0.4713,0.0466,208.72,272.86,450.79,796.21,0.1181,4.607,99.59,0.7965,0.8258,0.174,0.8264
S007G036,7,genuine,80,120,238.0,183.9,22.94,74.84,35.79,72.4,0.4318,0.027,173.2,250.57,317.28,667.82,0.1396,4.687,92.84,0.7004,0.9292,0.172,0.9057
S007G037,7,genuine,80,120,303.2,131.49,22.94,105.05,35.79,56.4,0.7496,0.0364,184.73,304.39,561.45,593.3,0.123,3.446,84.88,0.6507,0.8601,0.0975,0.9812
S007G038,7,genuine,80,120,356.9,122.2,22.94,98.95,35.79,58.9,0.9065,0.0382,181.56,267.91,546.87,693.87,0.1502,4.258,81.28,0.854,0.7717,0.1482,0.9804
S007G039,7,genuine,80,120,183.8,88.39,22.94,100.4,35.79,63.8,0.5281,0.0333,191.05,267.26,725.18,1086.93,0.1238,4.495,100.21,0.7517,0.8758,0,0.9418
S007G040,7,genuine,80,120,209.4,126.06,22.94,120.18,35.79,52.9,0.72,0.0206,202.18,270.44,516.73,654.08,0.1612,3.687,72.61,0.9729,0.9563,0.2102,1
S007G041,7,genuine,80,120,270.1,137.98,22.94,171.34,35.79,43.4,0.8111,0.0147,176.56,250.75,268.96,302.2,0.1483,4.406,114.88,0.8388,0.9929,0.0116,0.8197
S007G042,7,genuine,80,120,260.3,115.71,22.94,110.16,35.79,57.4,0.6652,0.0251,198.89,230.6,450.78,605.27,0.1551,3.942,78.82,0.7512,1,0.1234,0.7892
S007G043,7,genuine,80,120,445.8,138.4,22.94,113.19,35.79,54.5,0.7305,0.0261,198.82,247.49,403.42,391.91,0.065,3.923,101.85,0.854,0.8096,0.0813,0.9347
S007G044,7,genuine,80,120,385.8,116.92,22.94,214.77,35.79,49.2,0.6431,0.0426,186.89,225.74,352.09,995.98,0.1389,4.053,100.97,0.8986,0.9443,0.1377,0.8404
S007G045,7,genuine,80,120,333.0,138.43,22.94,139.45,35.79,41.9,0.5338,0.0271,228.07,251.62,524.44,461.83,0.1382,4.009,75.05,0.9009,1,0.1494,0.8243
S007G046,7,genuine,80,120,375.5,153.24,22.94,106.18,35.79,50.1,0.6035,0.0132,179.8,201.92,571.82,774.18,0.1114,4.167,89.36,0.8878,0.6571,0.091,0.825
S007G047,7,genuine,80,120,159.1,121.84,22.94,122.66,35.79,45.2,0.6204,0.0386,169.65,226.62,438.61,448.44,0.1771,3.685,96.99,0.9686,1,0.2124,0.9489
S007G048,7,genuine,80,120,350.6,144.57,22.94,58.68,35.79,55.9,0.3117,0.0331,195.26,269.14,380.75,929.94,0.1813,3.826,77.25,0.8202,0.7486,0.1133,0.899
S007G049,7,genuine,80,120,327.0,140.61,22.94,144.07,35.79,57.8,0.6949,0.0257,196.31,275.82,503.76,307.5,0.1475,3.831,109.95,0.7027,0.86,0.2204,0.9831
S007I000,7,impostor,80,120,183.4,53.05,16.56,138.01,27.62,75.8,0.696,0.0232,197.83,146.22,571.26,449.51,0.0385,3.418,134.02,0.3889,0.4124,0.6643,0.3282
S007I001,7,impostor,80,120,357.7,86.33,16.48,127.42,26.75,51.5,0.5683,0.0699,172.95,338.96,612.57,1201.13,0.0974,3.345,104.97,0.5042,0.5406,0.7195,0.5189
S007I002,7,impostor,80,120,346.5,91.45,12.16,136.33,27.07,73.8,0.8078,0.0794,141.74,320.18,394.34,769.91,0.2157,2.554,159.35,0.5548,0.3632,0.6708,0.1482
S007I003,7,impostor,80,120,416.8,97.33,12.16,94.18,27.07,63.2,0.5471,0.0806,152.15,318.91,273.77,836.13,0.1751,2.397,159.76,0.5704,0.3989,0.9381,0.1624
S007I004,7,impostor,80,120,390.4,77.15,20.01,61.67,34.25,75.2,0.666,0.0508,152.78,140.32,269.9,224.51,0.0542,2.555,122.67,0.6623,0.4978,0.87,0.4666
S007I005,7,impostor,80,120,420.8,88.42,17.29,59.93,51.84,56.6,0.5691,0.054,138.13,190.81,166.52,934.16,0.2562,1.532,127.08,0.3723,0.4178,0.7449,0.2897
S007I006,7,impostor,80,120,356.7,94.45,12.16,201.2,27.07,55.6,0.7675,0.0778,148.72,287.75,464.46,-92.31,0.1144,3.25,130.46,0.5522,0.4165,0.8014,0.3896
S007I007,7,impostor,80,120,313.2,77.79,16.56,150.98,27.62,79.4,0.6757,0.0422,166.08,133.19,614.73,543.02,0.1079,3.458,154.42,0.7511,0.3699,0.6424,0.3877
S007I008,7,impostor,80,120,311.0,107.96,32.45,180.14,36.06,52.8,0.7829,0.1243,174.35,202.89,240.62,557.73,0.2789,2.978,115.63,0.5705,0.4992,0.8369,0.452
S007I009,7,impostor,80,120,383.9,84.36,17.29,147.16,51.84,40.8,0.6403,0.0392,122.13,217.48,440.0,1140.21,0.2811,2.327,119.83,0.578,0.4805,0.7616,0.4219
S007I010,7,impostor,80,120,420.6,100.46,13.84,173.46,50.61,43.1,0.63,0.1286,115.97,158.32,523.26,596.75,0.0501,1.18,60.04,0.4471,0.6545,0.8792,0.3133
S007I011,7,impostor,80,120,358.2,119.01,31.07,136.68,38.06,32.4,0.7032,0.0257,107.23,272.35,225.01,610.53,0.1396,2.834,98.76,0.5501,0.3503,0.5617,0.4072
S007I012,7,impostor,80,120,449.6,52.0,16.56,129.33,27.62,77.1,0.5638,0.0153,200.05,121.67,706.74,505.08,0.1694,3.641,111.86,0.5757,0.407,0.7549,0.3483
S007I013,7,impostor,80,120,338.0,79.69,16.48,100.3,26.75,46.7,0.5499,0.0966,154.76,254.11,641.57,1251.24,0.1866,3.798,107.67,0.5583,0.402,0.6778,0.3522
S007I014,7,impostor,80,120,451.4,92.79,31.07,86.75,38.06,16.9,0.7323,0.0391,117.33,232.51,490.18,421.52,0.1493,3.492,110.06,0.5732,0.6048,0.5401,0.2859
S007I015,7,impostor,80,120,226.9,64.33,32.45,85.49,36.06,68.8,0.9075,0.1306,136.52,239.41,276.45,1023.01,0.2596,3.533,62.88,0.4486,0.3476,0.7953,0.2914
S007I016,7,impostor,80,120,224.8,88.21,17.29,142.79,51.84,38.3,0.5912,0.0667,122.14,202.39,203.72,1084.31,0.1926,1.838,138.96,0.4863,0.5164,0.8739,0.2316
S007I017,7,impostor,80,120,351.2,97.23,16.56,161.79,27.62,67.7,0.6708,0.0327,153.06,115.97,665.45,1038.17,0.1441,3.442,139.6,0.5957,0.2736,0.8301,0.3581
S007I018,7,impostor,80,120,298.6,60.01,32.45,99.2,36.06,58.3,0.539,0.1323,165.6,283.82,486.97,934.43,0.2424,2.836,101.72,0.5516,0.6985,0.8059,0.3491
S007I019,7,impostor,80,120,472.8,31.54,32.45,172.33,36.06,54.7,0.7634,0.1448,161.15,242.16,837.8,494.66,0.2056,1.99,84.9,0.7115,0.4001,0.6382,0.3389
S008G000,8,genuine,80,120,149.1,98.04,13.3,87.06,39.88,44.2,0.5143,0.0319,114.86,232.55,411.04,977.13,0.2127,0.893,132.01,0.779,0.7279,0.0161,0.8083
S008G001,8,genuine,80,120,432.5,95.09,13.3,140.58,39.88,44.9,0.5047,0.0468,95.19,200.08,258.72,1004.92,0.2077,1.68,107.8,0.8477,0.9842,0.0695,0.8632
S008G002,8,genuine,80,120,343.7,87.75,13.3,175.86,39.88,48.9,0.5968,0.0312,130.98,175.13,479.21,1082.98,0.2099,1.321,145.87,0.7679,1,0.2312,0.9196
S008G003,8,genuine,80,120,269.8,93.31,13.3,88.19,39.88,46.0,0.5464,0.0278,112.58,210.59,390.07,799.64,0.1426,1.416,110.41,0.7601,0.9581,0.0349,1
S008G004,8,genuine,80,120,328.2,109.49,13.3,49.44,39.88,49.4,0.5377,0.0367,151.72,205.25,568.38,972.57,0.2435,1.914,117.87,0.8283,0.8776,0.0402,0.8684
S008G005,8,genuine,80,120,222.2,111.26,13.3,96.44,39.88,44.5,0.7488,0.039,110.31,221.58,451.06,947.3,0.2396,1.88,130.42,0.8453,0.738,0,0.9606
S008G006,8,genuine,80,120,217.9,105.83,13.3,130.3,39.88,46.2,0.3944,0.0499,122.82,191.84,369.62,1087.32,0.1963,1.645,148.19,0.7169,0.935,0.1301,0.9745
S008G007,8,genuine,80,120,222.5,104.03,13.3,16.8,39.88,33.2,0.6118,0.0358,108.12,192.33,586.62,878.26,0.2489,1.236,140.32,0.8501,0.9621,0.1857,0.8813
S008G008,8,genuine,80,120,388.5,93.41,13.3,112.26,39.88,47.5,0.4993,0.0319,145.74,230.85,327.9,632.9,0.2174,1.283,119.58,0.8367,0.874,0.1087,1
S008G009,8,genuine,80,120,273.8,92.82,13.3,82.46,39.88,37.2,0.5415,0.0449,122.55,237.13,422.5,929.92,0.2598,2.663,127.9,0.7014,1,0.0916,0.9469
S008G010,8,genuine,80,120,386.1,109.73,13.3,11.92,39.88,48.5,0.5446,0.0517,117.83,174.39,456.43,691.22,0.2449,2.606,137.58,0.8254,0.7492,0.0442,0.7953
S008G011,8,genuine,80,120,313.0,96.58,13.3,91.69,39.88,49.8,0.4954,0.0568,133.0,206.43,427.71,831.05,0.2145,1.395,126.3,0.7788,0.8756,0.3581,0.7734
S008G012,8,genuine,80,120,203.1,101.91,13.3,55.2,39.88,34.1,0.4965,0.0474,142.73,217.58,514.59,816.03,0.237,2.54,117.74,0.8034,0.6683,0.1218,1
S008G013,8,genuine,80,120,355.1,96.27,13.3,105.85,39.88,44.9,0.6072,0.0288,124.98,230.45,603.9,1153.93,0.24,1.229,136.47,1,0.8821,0.2654,0.7349
S008G014,8,genuine,80,120,325.3,101.03,13.3,109.84,39.88,42.8,0.5879,0.0319,155.67,199.45,442.99,669.82,0.2577,1.988,121.21,0.9707,0.9958,0.2482,0.9844
S008G015,8,genuine,80,120,369.9,80.54,13.3,141.81,39.88,41.6,0.5431,0.0408,136.84,211.39,443.53,924.91,0.1998,1.553,110.15,0.7355,0.9165,0.139,0.7592
S008G016,8,genuine,80,120,244.2,80.1,13.3,37.54,39.88,39.1,0.4286,0.0582,170.01,197.23,463.68,869.75,0.2578,2.226,102.92,0.9065,0.9312,0.1863,1
S008G017,8,genuine,80,120,313.9,98.16,13.3,164.91,39.88,51.4,0.4918,0.0511,136.28,189.14,492.71,998.09,0.1973,0.739,149.05,0.805,0.882,0,0.9861
S008G018,8,genuine,80,120,352.6,101.44,13.3,92.01,39.88,36.4,0.5086,0.0585,117.58,228.14,511.33,836.66,0.2166,2.327,147.19,0.7627,0.6627,0.1932,0.83
S008G019,8,genuine,80,120,359.6,69.47,13.3,144.24,39.88,40.5,0.4981,0.0332,129.76,180.37,415.06,892.68,0.2755,1.88,108.73,0.8064,0.808,0.3244,0.9592
S008G020,8,genuine,80,120,222.5,82.32,13.3,68.31,39.88,45.0,0.4331,0.0575,120.29,202.49,385.4,836.06,0.2496,1.706,115.55,0.6986,0.9872,0,0.8369
S008G021,8,genuine,80,120,233.2,88.66,13.3,128.8,39.88,49.5,0.4721,0.0345,105.63,219.04,475.34,808.23,0.2323,1.146,128.44,0.6514,1,0.2237,0.9195
S008G022,8,genuine,80,120,287.8,86.83,13.3,102.3,39.88,49.4,0.5314,0.0471,128.12,187.38,609.6,828.66,0.243,1.393,131.68,0.7484,0.8664,0.0917,0.8076
S008G023,8,genuine,80,120,334.3,85.45,13.3,97.93,39.88,56.4,0.4652,0.0287,118.85,207.48,452.98,949.13,0.2199,1.571,134.47,0.8706,0.8615,0.2322,0.8515
S008G024,8,genuine,80,120,239.0,108.19,13.3,95.53,39.88,52.3,0.529,0.0445,150.74,238.54,355.17,863.81,0.2525,2.179,132.45,0.8204,0.7529,0.1819,0.9665
S008G025,8,genuine,80,120,299.4,81.97,13.3,32.25,39.88,45.5,0.483,0.0506,131.17,197.97,418.32,989.73,0.1803,1.461,113.18,0.8088,1,0.024,0.977
S008G026,8,genuine,80,120,209.4,93.01,13.3,135.02,39.88,42.2,0.6652,0.0292,132.84,189.7,417.14,820.96,0.2413,1.468,126.5,0.7617,0.9126,0.1391,0.9339
S008G027,8,genuine,80,120,312.2,102.21,13.3,158.09,39.88,53.2,0.6536,0.0453,104.23,187.49,292.05,1091.82,0.2566,0.907,129.67,0.9575,0.9665,0.2809,0.8752
S008G028,8,genuine,80,120,329.2,99.85,13.3,133.28,39.88,40.6,0.5553,0.0455,128.24,218.25,445.91,1005.52,0.2664,1.35,133.12,0.8084,0.9366,0.216,0.9607
S008G029,8,genuine,80,120,281.8,94.94,13.3,95.82,39.88,34.0,0.5328,0.0398,136.33,212.38,552.28,773.54,0.2066,2.17,127.38,0.7988,0.8701,0.0854,0.8854
S008G030,8,genuine,80,120,364.2,106.57,13.3,128.2,39.88,38.6,0.5047,0.0474,121.19,207.91,415.51,1139.9,0.2401,0.873,110.01,0.7602,0.8959,0.0203,1
S008G031,8,genuine,80,120,302.1,94.39,13.3,120.22,39.88,45.4,0.5099,0.0528,124.22,229.92,668.18,874.81,0.2418,1.809,125.01,0.8248,0.8709,0.2114,0.7907
S008G032,8,genuine,80,120,318.2,90.21,13.3,46.05,39.88,47.2,0.4823,0.0714,175.92,166.89,328.52,768.26,0.2308,1.26,127.94,0.8744,0.8361,0.1792,0.9013
S008G033,8,genuine,80,120,133.7,100.23,13.3,-20.38,39.88,40.1,0.5301,0.0391,132.97,201.99,620.14,959.52,0.2282,1.285,138.02,0.7905,0.8672,0.0812,0.8939
S008G034,8,genuine,80,120,261.0,106.5,13.3,129.1,39.88,35.2,0.5529,0.0367,168.48,194.17,403.94,999.45,0.2516,1.601,115.37,0.7671,0.9282,0.2441,0.9283
S008G035,8,genuine,80,120,343.7,121.69,13.3,57.0,39.88,42.2,0.4846,0.0598,148.84,248.11,339.89,606.37,0.2421,2.052,112.62,0.7903,0.8908,0.1585,0.8458
S008G036,8,genuine,80,120,286.6,81.21,13.3,80.1,39.88,45.9,0.5231,0.0335,108.6,222.32,533.58,899.21,0.2678,1.325,137.9,0.696,1,0.1163,0.9243
S008G037,8,genuine,80,120,319.3,69.82,13.3,73.68,39.88,45.5,0.447,0.039,144.01,214.73,256.37,803.95,0.1627,0.96,126.31,0.8614,1,0.2078,0.8277
S008G038,8,genuine,80,120,330.9,87.95,13.3,96.63,39.88,51.3,0.6002,0.0506,159.28,188.39,702.54,963.91,0.2694,1.317,136.51,0.7247,0.798,0.1527,0.9478
S008G039,8,genuine,80,120,243.8,98.03,13.3,178.46,39.88,53.7,0.591,0.0402,141.69,205.11,731.22,999.01,0.2254,1.357,138.41,0.7588,0.8172,0.2503,0.9137
S008G040,8,genuine,80,120,365.5,81.35,13.3,84.56,39.88,37.9,0.5333,0.0364,159.74,196.15,298.79,645.84,0.2357,2.052,134.25,0.785,0.8671,0.1462,0.8089
S008G041,8,genuine,80,120,326.2,76.51,13.3,7.53,39.88,38.9,0.5725,0.0193,108.6,201.74,448.58,975.6,0.2309,1.319,109.89,0.8416,0.7583,0.1365,1
S008G042,8,genuine,80,120,185.4,95.3,13.3,111.3,39.88,44.0,0.5556,0.025,118.86,211.25,431.86,647.14,0.246,1.188,135.18,0.8355,0.7752,0,0.9005
S008G043,8,genuine,80,120,375.3,84.35,13.3,87.05,39.88,36.2,0.6008,0.0469,119.75,171.76,395.3,1144.57,0.2285,1.434,122.15,0.8901,0.8335,0.2979,0.9243
S008G044,8,genuine,80,120,387.6,83.27,13.3,96.96,39.88,45.6,0.6152,0.0439,124.5,247.11,531.65,1037.55,0.2503,1.938,121.98,0.8771,0.8964,0.1872,0.7722
S008G045,8,genuine,80,120,195.4,100.35,13.3,65.17,39.88,47.0,0.5007,0.0461,121.1,228.47,413.71,1200.3,0.2482,2.131,119.05,0.7508,0.8063,0.1543,0.8336
S008G046,8,genuine,80,120,345.4,82.41,13.3,114.42,39.88,45.5,0.5715,0.0319,117.16,227.51,331.48,848.76,0.2301,1.594,136.56,0.7884,0.8072,0.2143,0.8796
S008G047,8,genuine,80,120,379.7,109.12,13.3,175.6,39.88,40.7,0.5947,0.046,125.84,210.92,309.82,1009.22,0.2362,1.754,119.93,0.721,0.9326,0.201,0.9335
S008G048,8,genuine,80,120,325.2,92.99,13.3,133.1,39.88,35.5,0.5556,0.0266,125.21,217.19,582.77,1062.55,0.2435,1.836,131.52,0.7715,0.9616,0.1644,0.7887
S008G049,8,genuine,80,120,326.7,79.33,13.3,144.51,39.88,43.0,0.5014,0.0282,153.03,155.66,425.67,817.21,0.2729,1.558,131.79,0.8624,0.9988,0.0629,0.8848
S008I000,8,impostor,80,120,376.1,77.01,16.48,117.04,26.75,74.4,0.381,0.0774,146.47,257.29,540.81,714.95,0.1849,3.404,91.25,0.4347,0.4221,0.8756,0.2859
S008I001,8,impostor,80,120,328.6,118.77,32.45,99.81,36.06,57.7,0.6384,0.1303,168.67,210.57,420.31,908.28,0.1802,1.92,83.73,0.5396,0.5352,0.6431,0.3608
S008I002,8,impostor,80,120,477.5,33.71,27.55,77.08,26.94,65.5,0.6526,0.157,99.96,281.07,198.61,832.94,0.1678,3.735,142.77,0.5008,0.5153,0.693,0.1776
S008I003,8,impostor,80,120,346.0,93.23,12.16,147.15,27.07,66.1,0.4498,0.0802,147.47,353.16,249.96,156.95,0.1601,2.81,140.3,0.4976,0.4963,0.7971,0.3071
S008I004,8,impostor,80,120,398.0,95.45,20.01,108.2,34.25,90.5,0.556,0.0552,199.74,177.75,353.12,-399.01,0.0075,2.047,99.42,0.7148,0.4231,0.6617,0.3658
S008I005,8,impostor,80,120,413.3,68.93,32.45,52.28,36.06,59.5,0.6678,0.1337,135.0,258.49,593.59,1384.03,0.251,2.175,120.62,0.6292,0.3217,0.6383,0.3737
S008I006,8,impostor,80,120,427.8,179.3,29.82,123.57,46.53,45.0,0.701,0.0459,196.76,264.77,435.98,559.89,0.1693,3.885,110.06,0.4942,0.4723,0.6497,0.3248
S008I007,8,impostor,80,120,418.0,126.22,31.07,153.56,38.06,40.7,0.7613,0.0378,110.29,238.94,163.57,562.34,0.092,3.159,113.7,0.5469,0.6707,0.8326,0.2984
S008I008,8,impostor,80,120,391.4,78.57,31.07,137.26,38.06,31.6,0.696,0.0531,139.38,201.69,214.91,439.71,0.0801,3.47,119.34,0.5147,0.3764,0.704,0.3476
S008I009,8,impostor,80,120,438.4,126.76,32.45,63.14,36.06,60.9,0.5952,0.1306,199.17,236.88,390.26,690.62,0.2117,2.597,97.81,0.5886,0.2503,0.8163,0.3242
S008I010,8,impostor,80,120,384.5,101.51,31.07,166.96,38.06,9.8,0.8678,0.0359,122.35,235.73,270.2,639.09,0.1174,2.302,110.95,0.6676,0.377,0.7485,0.3338
S008I011,8,impostor,80,120,396.2,61.83,31.07,201.64,38.06,21.3,0.6801,0.0372,119.27,296.69,545.92,612.38,0.1276,3.17,144.83,0.6244,0.5611,0.7257,0.3579
S008I012,8,impostor,80,120,320.1,72.31,16.56,92.74,27.62,59.6,0.6206,0.0488,208.46,139.68,619.84,520.89,0.2019,3.385,118.26,0.6072,0.5407,0.7906,0.4495
S008I013,8,impostor,80,120,485.8,62.11,16.56,164.42,27.62,69.4,0.5759,0.0141,187.49,111.59,709.48,590.46,0.1352,4.064,150.56,0.4507,0.5566,0.8278,0.3878
S008I014,8,impostor,80,120,251.5,91.93,13.84,77.13,50.61,55.8,0.8791,0.1105,146.66,159.88,418.09,973.24,0.0669,1.249,67.07,0.4993,0.3237,0.8204,0.421
S008I015,8,impostor,80,120,423.9,112.0,31.07,110.0,38.06,34.2,0.6418,0.0377,147.76,232.29,614.15,650.83,0.0736,2.879,121.15,0.6219,0.3131,0.6675,0.2778
S008I016,8,impostor,80,120,344.7,76.66,16.48,132.34,26.75,65.8,0.3639,0.0916,183.81,276.65,352.84,1337.11,0.1367,3.585,108.79,0.5073,0.4862,0.6512,0.3569
S008I017,8,impostor,80,120,273.5,84.45,27.55,62.8,26.94,67.3,0.7961,0.1523,171.15,253.11,136.61,849.3,0.1725,3.133,125.92,0.6903,0.4448,0.8039,0.3463
S008I018,8,impostor,80,120,222.2,81.0,32.45,147.58,36.06,55.8,0.5329,0.1334,183.42,283.25,708.17,1140.37,0.2139,2.008,82.92,0.5478,0.4303,0.6308,0.397
S008I019,8,impostor,80,120,381.7,83.01,27.55,41.95,26.94,63.0,0.7357,0.1367,129.32,266.81,328.46,1133.33,0.193,3.167,98.42,0.5266,0.3504,0.7766,0.2691
S009G000,9,genuine,80,120,273.3,104.9,23.9,137.09,29.28,24.8,0.6048,0.0452,138.77,250.22,627.97,651.47,0.1283,2.682,115.23,1,0.7696,0.3136,1
S009G001,9,genuine,80,120,230.8,65.01,23.9,150.92,29.28,14.4,0.7047,0.038,109.02,247.9,578.31,682.97,0.1063,3.09,139.29,0.849,0.7221,0.1447,0.9185
S009G002,9,genuine,80,120,207.7,87.71,23.9,153.5,29.28,18.6,0.6934,0.0384,106.68,233.68,542.19,420.37,0.0913,3.121,118.65,0.8431,0.8782,0.3041,0.9678
S009G003,9,genuine,80,120,238.5,71.28,23.9,154.03,29.28,26.3,0.6527,0.019,121.7,288.47,635.65,639.23,0.1049,2.913,114.62,0.9,1,0.2233,0.8987
S009G004,9,genuine,80,120,410.9,126.66,23.9,166.58,29.28,57.8,0.6231,0.0056,128.14,233.97,500.47,521.53,0.073,3.562,120.39,0.8872,0.7579,0.254,0.8743
S009G005,9,genuine,80,120,273.0,125.91,23.9,142.84,29.28,23.8,0.8122,0.0279,124.66,247.57,431.72,429.14,0.1443,3.0,120.3,0.8005,0.795,0,0.8713
